"LEA.Name","School.Code","School.Name","SBE.District","SPG.Grade","SPG.Score","Reading.SPG.Grade","Reading..SPG.Score","Math.SPG.Grade","Math.SPG.Score","EVAAS.Growth.Status","EVAAS.Growth.Score","Overall.Achievement.Score.99","Read.Score.99","Math.Score.99","Science.Score.99","Math.I.Score.99","English.II.Score.99","Biology.Score.99","The.ACT.Score.99","ACT.WorkKeys.Score.99","Math.Course.Rigor.Score.99","Cohort.Grad.Rate.Std.Score.99","State.Gap.Compared"
"Franklin County Schools","350321","Franklinton High","North Central","C",63,"",NA,"",NA,"Met",70,62,NA,NA,NA,53,52,39,51,73,90,83,""
"Franklin County Schools","350324","Franklinton Middle","North Central","F",39,"D",44,"F",28,"NotMet",52.9,35,38,22,56,67,NA,NA,NA,NA,NA,NA,""
"Franklin County Schools","350330","Laurel Mill Elementary","North Central","D",54,"C",57,"D",52,"Met",79,48,50,46,48,NA,NA,NA,NA,NA,NA,NA,""
"Franklin County Schools","350331","Long Mill Elementary","North Central","D",50,"C",56,"D",49,"NotMet",56.7,49,53,46,44,NA,NA,NA,NA,NA,NA,NA,""
"Franklin County Schools","350332","Louisburg Elementary","North Central","D",52,"D",53,"D",48,"Met",81.9,44,47,39,55,NA,NA,NA,NA,NA,NA,NA,""
"Franklin County Schools","350336","Louisburg High","North Central","C",59,"",NA,"",NA,"NotMet",65.8,57,NA,NA,NA,31,46,40,49,58,99,82,""
"Franklin County Schools","350338","Terrell Lane Middle","North Central","D",53,"C",55,"D",41,"Exceeded",85.2,45,48,31,67,88,NA,NA,NA,NA,NA,NA,""
"Franklin County Schools","350339","Royal Elementary","North Central","D",48,"D",52,"D",49,"NotMet",58,46,49,45,36,NA,NA,NA,NA,NA,NA,NA,""
"Franklin County Schools","350340","Youngsville Elementary","North Central","B",75,"B",74,"B",76,"Exceeded",87.1,72,71,73,73,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360310","Ashbrook High","Southwest","B",73,"",NA,"",NA,"Exceeded",100,67,NA,NA,NA,65,52,62,45,49,99,90,""
"Gaston County Schools","360320","Belmont Central Elementary","Southwest","B",75,"B",72,"B",74,"Met",84.5,73,69,72,85,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360324","Belmont Middle","Southwest","C",63,"C",67,"D",54,"NotMet",59,64,66,52,80,99,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360332","Bessemer City Central Elem","Southwest","D",43,"D",47,"D",44,"NotMet",67.3,37,39,36,30,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360336","Bessemer City High","Southwest","C",59,"",NA,"",NA,"Met",83,53,NA,NA,NA,27,47,45,35,61,99,81,""
"Gaston County Schools","360337","Gaston Early College High School","Southwest","A",89,"",NA,"",NA,"Exceeded",87.8,89,NA,NA,NA,88,94,84,84,NA,99,89,"N"
"Gaston County Schools","360338","Bessemer City Primary","Southwest","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360339","W B Beam Intermediate School","Southwest","C",60,"C",60,"C",63,"Met",84.2,55,54,57,51,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360340","Brookside Elementary","Southwest","C",64,"C",62,"C",66,"Met",79.1,61,59,61,64,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360344","Carr Elementary","Southwest","D",54,"D",48,"C",57,"Exceeded",85.1,46,40,49,52,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360348","Catawba Heights Elementary","Southwest","C",57,"C",57,"D",54,"Met",81.2,51,50,48,68,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360352","Chapel Grove Elementary","Southwest","D",52,"D",54,"D",52,"Met",73.9,47,48,46,49,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360360","Cherryville High","Southwest","B",72,"",NA,"",NA,"Exceeded",93.1,67,NA,NA,NA,44,60,65,43,68,99,88,""
"Gaston County Schools","360364","Cherryville Elementary","Southwest","C",62,"C",61,"C",60,"Met",76,58,57,60,NA,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360372","Warlick Academy","Southwest","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360376","Costner Elementary","Southwest","C",63,"C",62,"C",62,"Met",79.5,59,57,59,63,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360378","Stuart W Cramer High","Southwest","C",65,"",NA,"",NA,"Met",82.9,60,NA,NA,NA,49,61,63,70,NA,NA,NA,""
"Gaston County Schools","360380","Cramerton Middle","Southwest","C",65,"C",67,"C",59,"NotMet",58.7,66,67,57,84,87,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360390","East Gaston High","Southwest","B",75,"",NA,"",NA,"Exceeded",89.5,72,NA,NA,NA,51,53,58,57,86,99,88,""
"Gaston County Schools","360392","Edward D Sadler Jr Elementary School","Southwest","D",41,"D",40,"D",43,"Met",77.5,32,30,33,30,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360394","Webb Street School","Southwest","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360396","Forestview High","Southwest","C",69,"",NA,"",NA,"NotMet",67.9,69,NA,NA,NA,56,59,52,57,81,99,94,""
"Gaston County Schools","360400","Gardner Park Elementary","Southwest","C",55,"C",55,"D",53,"Met",79.8,48,48,46,56,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360408","W P Grier Middle School","Southwest","D",48,"D",51,"D",41,"Exceeded",92.4,37,41,29,47,92,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360416","Hawks Nest Intermediate","Southwest","C",66,"C",63,"C",64,"Met",82,62,59,60,72,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360418","Highland Sch of Technology","Southwest","A",96,"",NA,"",NA,"Exceeded",100,95,NA,NA,NA,99,94,88,89,99,99,99,"N"
"Gaston County Schools","360426","Holbrook Middle","Southwest","D",51,"D",50,"D",45,"NotMet",66.8,47,45,38,66,99,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360428","Hunter Huss High","Southwest","D",51,"",NA,"",NA,"NotMet",57.1,49,NA,NA,NA,25,39,23,39,55,99,82,""
"Gaston County Schools","360430","J B Page Primary School","Southwest","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360431","John Chavis Middle School","Southwest","C",55,"C",56,"D",51,"NotMet",57.7,54,52,47,68,83,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360432","Kiser Elementary","Southwest","C",59,"C",62,"C",57,"Exceeded",85,52,55,51,49,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360436","Bessemer City Middle","Southwest","D",49,"D",47,"F",36,"Exceeded",93.5,37,39,22,73,88,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360438","Lingerfeldt Elementary","Southwest","F",36,"F",39,"F",32,"Met",76,25,29,22,27,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360440","Lowell Elementary","Southwest","C",66,"C",65,"C",62,"Exceeded",87.6,61,60,56,80,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360448","McAdenville Elementary","Southwest","D",54,"D",54,"C",56,"NotMet",67.9,51,49,52,52,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360456","Mount Holly Middle","Southwest","C",62,"C",60,"C",55,"Exceeded",89.9,54,54,46,68,99,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360460","Forest Heights Elementary","Southwest","D",49,"D",46,"D",50,"Exceeded",86.7,40,37,41,48,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360464","New Hope Elementary","Southwest","B",78,"B",79,"B",71,"Met",82.7,76,79,69,91,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360468","North Belmont Elementary","Southwest","C",56,"D",51,"C",57,"Exceeded",89.3,47,43,48,57,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360470","North Gaston High","Southwest","C",66,"",NA,"",NA,"Exceeded",85.1,61,NA,NA,NA,32,48,54,57,79,99,81,""
"Gaston County Schools","360478","Pinewood Elementary","Southwest","C",60,"C",63,"C",56,"Met",82.6,55,58,50,63,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360480","Pleasant Ridge Elementary","Southwest","D",51,"D",49,"D",50,"Exceeded",88.9,41,40,39,50,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360482","Ida Rankin Elementary School","Southwest","C",64,"C",61,"C",65,"Met",83.8,60,58,59,67,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360484","Rhyne Elementary","Southwest","F",23,"F",25,"F",23,"NotMet",51.3,16,17,15,13,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360488","Robinson Elementary","Southwest","C",64,"C",67,"C",59,"Met",72.1,62,66,59,NA,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360490","Sherwood Elementary","Southwest","D",46,"D",50,"D",44,"NotMet",65.5,41,43,39,40,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360492","H H Beam Elementary","Southwest","D",50,"D",45,"D",48,"Exceeded",89.3,40,35,39,63,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360494","South Point High","Southwest","B",79,"",NA,"",NA,"Exceeded",90.1,76,NA,NA,NA,57,75,65,63,75,99,95,""
"Gaston County Schools","360498","Southwest Middle","Southwest","D",44,"D",47,"F",36,"Met",71.3,37,38,27,53,85,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360499","Springfield Primary","Southwest","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360500","Stanley Middle","Southwest","C",56,"C",56,"D",45,"Met",80.6,50,50,36,75,91,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360504","Tryon Elementary","Southwest","D",54,"D",51,"C",56,"Met",70.1,51,45,53,60,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360510","W A Bess Elementary School","Southwest","B",76,"B",71,"B",75,"Exceeded",88.7,72,68,72,86,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360514","W C Friday Middle School","Southwest","D",47,"D",47,"D",42,"NotMet",60.3,44,44,32,67,91,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360520","Woodhill Elementary","Southwest","D",49,"D",45,"D",52,"Met",78.5,41,37,45,42,NA,NA,NA,NA,NA,NA,NA,""
"Gaston County Schools","360526","York Chester Middle","Southwest","F",34,"F",34,"F",30,"NotMet",59.9,28,27,20,47,78,NA,NA,NA,NA,NA,NA,""
"Gates County Schools","370304","Buckland Elementary","Northeast","C",67,"C",61,"C",65,"Met",81.9,64,56,63,88,NA,NA,NA,NA,NA,NA,NA,""
"Gates County Schools","370308","Central Middle School","Northeast","C",56,"C",59,"D",47,"Met",70.1,52,56,40,71,99,NA,NA,NA,NA,NA,NA,""
"Gates County Schools","370312","Gates County Senior High","Northeast","B",72,"",NA,"",NA,"Exceeded",86.9,68,NA,NA,NA,49,62,57,51,81,99,86,""
"Gates County Schools","370316","Gatesville Elementary","Northeast","C",63,"C",64,"C",59,"Met",82.4,59,58,57,68,NA,NA,NA,NA,NA,NA,NA,""
"Gates County Schools","370324","T S Cooper Elementary","Northeast","D",51,"D",53,"D",53,"NotMet",58.9,49,47,52,50,NA,NA,NA,NA,NA,NA,NA,""
"Graham County Schools","380306","Robbinsville Elementary","Western","C",65,"C",64,"C",61,"Met",82.1,61,60,56,85,NA,NA,NA,NA,NA,NA,NA,""
"Graham County Schools","380308","Robbinsville High","Western","C",56,"",NA,"",NA,"NotMet",51.5,57,NA,NA,NA,32,52,42,43,58,99,88,""
"Graham County Schools","380310","Robbinsville Middle","Western","C",55,"C",59,"D",46,"Met",72.4,50,53,37,67,80,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390309","Butner-Stem Middle","North Central","F",38,"D",47,"F",29,"NotMet",61.3,32,41,19,48,50,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390311","Butner-Stem Elementary","North Central","D",54,"D",54,"D",52,"Met",82.7,47,46,46,54,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390312","C. G. Credle Elementary","North Central","F",34,"D",40,"F",30,"NotMet",57.6,28,31,23,32,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390314","Center For Innovative Learning","North Central","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390316","Creedmoor Elementary","North Central","D",45,"D",50,"F",39,"Met",82,35,42,28,38,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390320","G. C. Hawley Middle","North Central","D",52,"C",62,"F",36,"NotMet",58.9,51,57,32,77,89,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390322","Granville Central High","North Central","C",65,"",NA,"",NA,"Exceeded",94.2,57,NA,NA,NA,34,38,41,43,73,99,80,""
"Granville County Schools","390323","Granville Early College High","North Central","A",90,"",NA,"",NA,"Exceeded",100,88,NA,NA,NA,70,88,89,89,NA,99,95,"N"
"Granville County Schools","390324","J. F. Webb High","North Central","D",50,"",NA,"",NA,"NotMet",67.8,46,NA,NA,NA,30,39,20,29,71,99,76,""
"Granville County Schools","390328","Granville Magnet School","North Central","F",38,"F",35,"F",21,"Met",73.9,29,24,8,NA,14,64,44,NA,NA,NA,NA,""
"Granville County Schools","390331","Mary Potter Middle","North Central","C",58,"D",54,"C",56,"Exceeded",92.3,50,47,47,56,99,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390333","Mount Energy Elementary","North Central","C",58,"C",64,"C",57,"NotMet",57.7,58,62,57,51,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390334","Northern Granville Middle","North Central","D",43,"D",49,"F",31,"Met",82.6,34,41,19,53,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390336","Joe Toler-Oak Hill Elementary","North Central","D",44,"D",44,"D",42,"Met",78.5,36,37,33,44,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390360","Stovall-Shaw Elementary","North Central","C",55,"D",52,"C",57,"Exceeded",89.5,46,43,49,48,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390362","Tar River Elementary","North Central","C",66,"C",67,"C",69,"NotMet",59.5,68,67,71,64,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390364","West Oxford Elementary","North Central","F",34,"F",38,"F",32,"NotMet",59.4,27,31,24,29,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390368","Wilton Elementary","North Central","C",68,"C",62,"C",63,"Exceeded",92.6,62,56,56,94,NA,NA,NA,NA,NA,NA,NA,""
"Granville County Schools","390700","JF Webb HS Of Health And Life Sciences","North Central","B",77,"",NA,"",NA,"Met",82.4,76,NA,NA,NA,49,76,65,69,77,99,99,""
"Granville County Schools","390704","S Granville HS Of Health Life Sciences","North Central","C",67,"",NA,"",NA,"Met",84,63,NA,NA,NA,25,54,50,53,76,99,90,""
"Granville County Schools","390705","S Granville HS of Integ Tech & Lead","North Central","C",56,"",NA,"",NA,"Met",72.6,52,NA,NA,NA,25,39,39,35,76,99,91,""
"Greene County Schools","400308","Greene Central High","Southeast","D",54,"",NA,"",NA,"Met",83.8,47,NA,NA,NA,31,33,26,30,48,85,85,""
"Greene County Schools","400312","Greene County Middle","Southeast","D",42,"D",45,"F",30,"NotMet",65.7,36,36,23,64,99,NA,NA,NA,NA,NA,NA,""
"Greene County Schools","400315","Greene Early College High","Southeast","A",86,"",NA,"",NA,"Exceeded",92.1,85,NA,NA,NA,69,82,79,86,NA,99,99,"N"
"Greene County Schools","400318","Greene County Intermediate","Southeast","D",50,"D",41,"D",49,"Exceeded",88.3,40,34,38,59,NA,NA,NA,NA,NA,NA,NA,""
"Greene County Schools","400321","Snow Hill Primary","Southeast","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Greene County Schools","400332","West Greene Elementary","Southeast","D",49,"D",49,"D",40,"Exceeded",86.1,40,39,40,NA,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410304","Alamance Elementary","Piedmont-Triad","C",68,"C",68,"B",70,"Met",72.2,66,66,67,66,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410307","Edwin A Alderman Elementary","Piedmont-Triad","C",59,"D",49,"C",67,"Met",81.7,53,43,62,57,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410310","Allen Jay Elementary","Piedmont-Triad","D",49,"D",43,"D",50,"Met",84.8,40,36,40,54,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410311","Allen Jay Middle, A Preparatory Academy","Piedmont-Triad","C",60,"C",63,"C",55,"Exceeded",88.6,53,57,47,60,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410313","Southern Guilford Middle","Piedmont-Triad","D",51,"D",51,"D",42,"Met",80,44,42,36,63,95,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410316","Allen Middle","Piedmont-Triad","D",51,"D",44,"D",47,"Exceeded",92.8,41,33,37,67,94,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410319","T Wingate Andrews High","Piedmont-Triad","C",60,"",NA,"",NA,"Exceeded",88.3,53,NA,NA,NA,41,43,25,30,53,99,87,""
"Guilford County Schools","410322","Archer Elementary","Piedmont-Triad","C",56,"D",50,"C",56,"Met",84.7,49,41,52,61,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410325","Aycock Middle","Piedmont-Triad","D",50,"D",50,"D",42,"Exceeded",87.2,40,41,33,50,99,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410326","Middle College High at Bennett","Piedmont-Triad","A",87,"",NA,"",NA,"Exceeded",93.5,85,NA,NA,NA,83,92,71,63,NA,99,99,"N"
"Guilford County Schools","410328","Bessemer Elementary","Piedmont-Triad","F",39,"F",36,"D",43,"Met",80.6,29,25,33,28,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410331","Bluford Elementary","Piedmont-Triad","D",40,"D",40,"F",37,"Met",70.8,33,33,27,54,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410334","Brightwood Elementary","Piedmont-Triad","D",43,"D",45,"F",38,"Met",84.4,33,36,27,44,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410337","Brooks Global Elementary","Piedmont-Triad","B",79,"B",79,"B",76,"Met",73.2,80,79,78,90,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410340","Monticello-Brown Summit Elem","Piedmont-Triad","C",64,"C",64,"C",66,"Met",77.6,61,60,64,54,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410341","Brown Summit Middle","Piedmont-Triad","A",96,"A",96,"A",96,"Met",81.9,99,99,99,99,99,NA,NA,NA,NA,NA,NA,"N"
"Guilford County Schools","410343","Claxton Elementary","Piedmont-Triad","B",73,"B",74,"C",69,"Exceeded",86.2,69,73,64,78,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410346","Colfax Elementary","Piedmont-Triad","B",75,"B",72,"B",77,"Met",83.7,73,72,74,75,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410349","Ceasar Cone Elementary","Piedmont-Triad","F",33,"F",35,"F",32,"Met",76.6,22,25,20,17,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410355","James B Dudley High","Piedmont-Triad","C",60,"",NA,"",NA,"Exceeded",92.7,52,NA,NA,NA,29,41,30,28,54,99,88,""
"Guilford County Schools","410358","Eastern Guilford High","Piedmont-Triad","C",66,"",NA,"",NA,"Exceeded",92.9,60,NA,NA,NA,38,53,35,49,61,99,87,""
"Guilford County Schools","410361","Erwin Montessori","Piedmont-Triad","C",62,"C",64,"C",61,"NotMet",69.4,60,62,59,61,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410364","Fairview Elementary","Piedmont-Triad","D",42,"F",33,"D",45,"Exceeded",90,30,22,33,43,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410366","Waldo C Falkener Sr Elementary","Piedmont-Triad","D",40,"D",42,"D",41,"Met",79,30,33,31,19,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410367","Ferndale Middle","Piedmont-Triad","F",36,"D",40,"F",30,"NotMet",55.6,31,30,23,43,82,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410370","Florence Elementary","Piedmont-Triad","B",72,"B",72,"B",73,"Met",74.6,71,71,72,69,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410373","Julius I Foust Elementary","Piedmont-Triad","D",44,"D",47,"D",44,"Met",81.6,34,39,34,21,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410376","Cyrus P Frazier Elementary","Piedmont-Triad","D",43,"D",42,"D",41,"Met",83.9,32,32,31,41,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410379","Gateway Education Center","Piedmont-Triad","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410382","Gibsonville Elementary","Piedmont-Triad","C",63,"C",62,"C",58,"Met",83.1,58,57,54,71,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410385","Gillespie Park Elementary","Piedmont-Triad","F",29,"F",29,"F",31,"NotMet",58.6,22,20,23,24,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410388","General Greene Elementary","Piedmont-Triad","B",72,"B",73,"B",71,"Met",82.1,69,70,68,68,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410390","GC Middle College High","Piedmont-Triad","A",93,"",NA,"",NA,"",NA,93,NA,NA,NA,NA,NA,NA,75,NA,99,99,"N"
"Guilford County Schools","410391","Penn-Griffin Schools","Piedmont-Triad","C",56,"D",51,"D",42,"NotMet",59,55,48,38,67,92,99,88,92,NA,99,99,""
"Guilford County Schools","410394","Grimsley High","Piedmont-Triad","B",81,"",NA,"",NA,"Exceeded",97.4,77,NA,NA,NA,59,77,68,80,63,94,90,""
"Guilford County Schools","410395","Early College at Guilford","Piedmont-Triad","A",96,"",NA,"",NA,"Met",79.3,99,NA,NA,NA,99,99,99,99,NA,99,99,"N"
"Guilford County Schools","410396","High School Ahead Academy","Piedmont-Triad","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410397","Guilford Middle","Piedmont-Triad","D",53,"D",53,"D",48,"Met",75.3,47,46,43,56,99,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410398","Doris Henderson Newcomers Sch","Piedmont-Triad","F",7,"F",0,"F",0,"",NA,7,1,1,NA,11,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410399","Middle College at GTCC-GSO","Piedmont-Triad","A",86,"",NA,"",NA,"Exceeded",92.2,84,NA,NA,NA,94,77,66,73,NA,99,99,"N"
"Guilford County Schools","410400","Guilford Elementary","Piedmont-Triad","C",55,"D",51,"C",56,"Met",83.2,48,44,49,59,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410401","GTCC Middle College High","Piedmont-Triad","B",81,"",NA,"",NA,"Met",84.5,80,NA,NA,NA,76,67,65,78,NA,99,94,""
"Guilford County Schools","410402","Otis L Hairston Sr Middle","Piedmont-Triad","F",37,"F",39,"F",32,"Met",73.5,28,28,21,47,88,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410403","Hampton Elem Univ Partnership","Piedmont-Triad","D",49,"D",41,"D",52,"Exceeded",90.8,38,31,41,58,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410406","High Point Central High","Piedmont-Triad","C",67,"",NA,"",NA,"Exceeded",93.5,61,NA,NA,NA,53,45,24,51,64,93,89,""
"Guilford County Schools","410407","The Academy at Central","Piedmont-Triad","B",77,"",NA,"",NA,"Exceeded",92.6,73,NA,NA,NA,77,59,54,55,70,99,99,""
"Guilford County Schools","410408","Middle College GTCC High Point","Piedmont-Triad","B",74,"",NA,"",NA,"Met",84.6,72,NA,NA,NA,50,61,50,70,NA,99,94,""
"Guilford County Schools","410409","Hunter Elementary","Piedmont-Triad","D",51,"D",49,"D",53,"Met",83.6,43,40,45,49,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410412","Irving Park Elementary","Piedmont-Triad","D",45,"D",46,"D",44,"NotMet",59.6,41,41,39,49,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410415","Jackson Middle","Piedmont-Triad","F",31,"F",38,"F",26,"NotMet",51.4,26,30,19,31,47,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410418","Jamestown Elementary","Piedmont-Triad","D",53,"C",55,"C",55,"Met",75.6,47,50,47,40,NA,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410421","Jamestown Middle","Piedmont-Triad","C",66,"C",63,"C",63,"Exceeded",100,58,56,55,57,99,NA,NA,NA,NA,NA,NA,""
"Guilford County Schools","410423","Jefferson Elementary","Piedmont-Triad","C",67,"C",67,"C",65,"Met",81.4,64,63,62,76,NA,NA,NA,NA,NA,NA,NA,""
